"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","role","averageRating","numVotes"
"tt7649882","tvEpisode","Justice League","Justice League",0,2017,"\N","39","Comedy,Talk-Show","composer",8.8,68
"tt7649882","tvEpisode","Justice League","Justice League",0,2017,"\N","39","Comedy,Talk-Show","composer",8.8,68
"tt7649882","tvEpisode","Justice League","Justice League",0,2017,"\N","39","Comedy,Talk-Show","soundtrack",8.8,68
"tt7670378","tvShort","Carmen Got Expelled","Carmen Got Expelled",0,2010,"\N","17","Animation,Comedy,Short","soundtrack",8.3,7
"tt7670378","tvShort","Carmen Got Expelled","Carmen Got Expelled",0,2010,"\N","17","Animation,Comedy,Short","soundtrack",8.3,7
"tt7763324","tvMovie","Amazing Stories","Amazing Stories",0,1986,"\N","111","Adventure,Fantasy,Sci-Fi","composer",7,928
"tt7763324","tvMovie","Amazing Stories","Amazing Stories",0,1986,"\N","111","Adventure,Fantasy,Sci-Fi","composer",7,928
"tt7763324","tvMovie","Amazing Stories","Amazing Stories",0,1986,"\N","111","Adventure,Fantasy,Sci-Fi","composer",7,928
"tt7919180","movie","Aliens, Clowns & Geeks","Aliens, Clowns & Geeks",0,2019,"\N","90","Comedy,Sci-Fi","composer",5.4,67
"tt7919180","movie","Aliens, Clowns & Geeks","Aliens, Clowns & Geeks",0,2019,"\N","90","Comedy,Sci-Fi","composer",5.4,67
"tt7919180","movie","Aliens, Clowns & Geeks","Aliens, Clowns & Geeks",0,2019,"\N","90","Comedy,Sci-Fi","composer",5.4,67
"tt7988668","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy,Talk-Show","composer",6.3,14
"tt7988668","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy,Talk-Show","soundtrack",6.3,14
"tt7988668","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy,Talk-Show","composer",6.3,14
"tt7988668","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy,Talk-Show","composer",6.3,14
"tt7988668","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy,Talk-Show","soundtrack",6.3,14
"tt8319082","tvShort","Chanel No. 5: Le Loup","Chanel No. 5: Le Loup",0,1998,"\N","1","Fantasy,Short","soundtrack",7,49
"tt8319082","tvShort","Chanel No. 5: Le Loup","Chanel No. 5: Le Loup",0,1998,"\N","1","Fantasy,Short","soundtrack",7,49
"tt8328612","movie","Seder-Masochism","Seder-Masochism",0,2018,"\N","78","Animation,Comedy,Fantasy","soundtrack",7.4,312
"tt8328612","movie","Seder-Masochism","Seder-Masochism",0,2018,"\N","78","Animation,Comedy,Fantasy","soundtrack",7.4,312
"tt8390330","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy","composer",7.1,45
"tt8390330","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy","soundtrack",7.1,45
"tt8390330","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy","composer",7.1,45
"tt8390330","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy","composer",7.1,45
"tt8390330","tvEpisode","Fifty Shades Freed","Fifty Shades Freed",0,2018,"\N","\N","Comedy","soundtrack",7.1,45
"tt8712204","tvSeries","Batwoman","Batwoman",0,2019,"2022","45","Action,Adventure,Crime","soundtrack",3.6,45763
"tt8712204","tvSeries","Batwoman","Batwoman",0,2019,"2022","45","Action,Adventure,Crime","soundtrack",3.6,45763
"tt8912936","movie","DC League of Super-Pets","DC League of Super-Pets",0,2022,"\N","105","Action,Adventure,Animation","soundtrack",7.1,72612
"tt8912936","movie","DC League of Super-Pets","DC League of Super-Pets",0,2022,"\N","105","Action,Adventure,Animation","soundtrack",7.1,72612
"tt9100764","tvSeries","For Facts Sake","For Facts Sake",0,2018,"\N","30","Comedy,Game-Show","soundtrack",3.4,36
"tt9100764","tvSeries","For Facts Sake","For Facts Sake",0,2018,"\N","30","Comedy,Game-Show","soundtrack",3.4,36
"tt9251464","tvEpisode","The Grinch","The Grinch",0,2018,"\N","\N","Talk-Show","composer",6.4,16
"tt9251464","tvEpisode","The Grinch","The Grinch",0,2018,"\N","\N","Talk-Show","soundtrack",6.4,16
"tt9251464","tvEpisode","The Grinch","The Grinch",0,2018,"\N","\N","Talk-Show","composer",6.4,16
"tt9251464","tvEpisode","The Grinch","The Grinch",0,2018,"\N","\N","Talk-Show","composer",6.4,16
"tt9251464","tvEpisode","The Grinch","The Grinch",0,2018,"\N","\N","Talk-Show","soundtrack",6.4,16
"tt9331982","tvMiniSeries","The Imagineering Story","The Imagineering Story",0,2019,"2019","60","Documentary","self",8.9,3276
"tt9419884","movie","Doctor Strange in the Multiverse of Madness","Doctor Strange in the Multiverse of Madness",0,2022,"\N","126","Action,Adventure,Fantasy","composer",6.9,458992
"tt9419884","movie","Doctor Strange in the Multiverse of Madness","Doctor Strange in the Multiverse of Madness",0,2022,"\N","126","Action,Adventure,Fantasy","soundtrack",6.9,458992
"tt9419884","movie","Doctor Strange in the Multiverse of Madness","Doctor Strange in the Multiverse of Madness",0,2022,"\N","126","Action,Adventure,Fantasy","composer",6.9,458992
"tt9419884","movie","Doctor Strange in the Multiverse of Madness","Doctor Strange in the Multiverse of Madness",0,2022,"\N","126","Action,Adventure,Fantasy","composer",6.9,458992
"tt9419884","movie","Doctor Strange in the Multiverse of Madness","Doctor Strange in the Multiverse of Madness",0,2022,"\N","126","Action,Adventure,Fantasy","soundtrack",6.9,458992
"tt9728858","tvEpisode","The Lego Movie 2: The Second Part","The Lego Movie 2: The Second Part",0,2019,"\N","\N","Talk-Show","soundtrack",7.2,20
"tt9728858","tvEpisode","The Lego Movie 2: The Second Part","The Lego Movie 2: The Second Part",0,2019,"\N","\N","Talk-Show","soundtrack",7.2,20
"tt9776416","tvEpisode","The Lego Movie 2: The Second Part","The Lego Movie 2: The Second Part",0,2019,"\N","\N","Comedy","soundtrack",7.3,22
"tt9776416","tvEpisode","The Lego Movie 2: The Second Part","The Lego Movie 2: The Second Part",0,2019,"\N","\N","Comedy","soundtrack",7.3,22
